fecha,CVE_ENT,def_registradas
2020-02-08,29,8
2020-02-08,3,12
2020-02-08,30,8
2020-02-08,31,28
2020-02-08,32,40
2020-02-08,39,3
2020-02-08,4,12
2020-02-08,5,55
2020-02-08,6,17
2020-02-08,7,48
2020-02-08,8,74
2020-02-08,9,229
2020-02-09,1,32
2020-02-09,10,25
2020-02-09,11,103
2020-02-09,12,23
2020-02-09,13,47
2020-02-09,14,161
2020-02-09,15,252
2020-02-09,16,88
2020-02-09,17,39
2020-02-09,18,12
2020-02-09,19,96
2020-02-09,2,63
2020-02-09,20,64
2020-02-09,21,118
2020-02-09,22,42
2020-02-09,23,20
2020-02-09,24,62
2020-02-09,25,38
2020-02-09,26,60
2020-02-09,27,8
2020-02-09,28,55
2020-02-09,29,10
2020-02-09,3,13
2020-02-09,30,5
2020-02-09,31,23
2020-02-09,32,43
2020-02-09,39,1
2020-02-09,4,6
2020-02-09,5,63
2020-02-09,6,16
2020-02-09,7,59
2020-02-09,8,84
2020-02-09,9,225
2020-02-10,1,17
2020-02-10,10,23
2020-02-10,11,79
2020-02-10,12,37
2020-02-10,13,55
2020-02-10,14,125
2020-02-10,15,249
2020-02-10,16,88
2020-02-10,17,40
2020-02-10,18,23
2020-02-10,19,103
2020-02-10,2,75
2020-02-10,20,72
2020-02-10,21,130
2020-02-10,22,42
2020-02-10,23,17
2020-02-10,24,50
2020-02-10,25,39
2020-02-10,26,55
2020-02-10,27,13
2020-02-10,28,70
2020-02-10,29,4
2020-02-10,3,14
2020-02-10,30,2
2020-02-10,31,25
2020-02-10,32,36
2020-02-10,39,2
2020-02-10,4,13
2020-02-10,5,66
2020-02-10,6,24
2020-02-10,7,54
2020-02-10,8,77
2020-02-10,9,221
2020-02-11,1,29
2020-02-11,10,24
2020-02-11,11,95
2020-02-11,12,25
2020-02-11,13,53
2020-02-11,14,145
2020-02-11,15,231
2020-02-11,16,79
2020-02-11,17,38
2020-02-11,18,20
2020-02-11,19,81
2020-02-11,2,54
2020-02-11,20,56
2020-02-11,21,104
2020-02-11,22,42
2020-02-11,23,22
2020-02-11,24,37
2020-02-11,25,34
2020-02-11,26,59
2020-02-11,27,12
2020-02-11,28,38
2020-02-11,29,2
2020-02-11,3,15
2020-02-11,30,4
2020-02-11,31,14
2020-02-11,32,27
2020-02-11,39,2
2020-02-11,4,7
2020-02-11,5,60
2020-02-11,6,18
2020-02-11,7,48
2020-02-11,8,82
2020-02-11,9,241
2020-02-12,1,19
2020-02-12,10,26
2020-02-12,11,75
2020-02-12,12,36
2020-02-12,13,51
2020-02-12,14,135
2020-02-12,15,230
2020-02-12,16,74
2020-02-12,17,47
2020-02-12,18,19
2020-02-12,19,63
2020-02-12,2,42
2020-02-12,20,58
2020-02-12,21,119
2020-02-12,22,43
2020-02-12,23,15
2020-02-12,24,50
2020-02-12,25,44
2020-02-12,26,60
2020-02-12,27,18
2020-02-12,28,57
2020-02-12,29,9
2020-02-12,3,15
2020-02-12,30,7
2020-02-12,31,22
2020-02-12,32,31
2020-02-12,39,2
2020-02-12,4,8
2020-02-12,5,50
2020-02-12,6,10
2020-02-12,7,45
2020-02-12,8,68
2020-02-12,9,229
2020-02-13,1,17
2020-02-13,10,23
2020-02-13,11,85
2020-02-13,12,36
2020-02-13,13,38
2020-02-13,14,121
2020-02-13,15,226
2020-02-13,16,90
2020-02-13,17,34
2020-02-13,18,14
2020-02-13,19,66
2020-02-13,2,56
2020-02-13,20,42
2020-02-13,21,106
2020-02-13,22,37
2020-02-13,23,15
2020-02-13,24,53
2020-02-13,25,38
2020-02-13,26,77
2020-02-13,27,13
2020-02-13,28,50
2020-02-13,29,5
2020-02-13,3,15
2020-02-13,30,5
2020-02-13,31,21
2020-02-13,32,36
2020-02-13,4,13
2020-02-13,5,44
2020-02-13,6,15
2020-02-13,7,55
2020-02-13,8,69
2020-02-13,9,226
2020-02-14,1,12
2020-02-14,10,33
2020-02-14,11,53
2020-02-14,12,31
2020-02-14,13,47
2020-02-14,14,122
2020-02-14,15,205
2020-02-14,16,82
2020-02-14,17,37
2020-02-14,18,13
2020-02-14,19,79
2020-02-14,2,51
2020-02-14,20,64
2020-02-14,21,107
2020-02-14,22,32
2020-02-14,23,21
2020-02-14,24,33
2020-02-14,25,41
2020-02-14,26,52
2020-02-14,27,10
2020-02-14,28,40
2020-02-14,29,6
2020-02-14,3,12
2020-02-14,30,4
2020-02-14,31,24
2020-02-14,32,23
2020-02-14,39,2
2020-02-14,4,10
2020-02-14,5,56
2020-02-14,6,23
2020-02-14,7,27
2020-02-14,8,60
2020-02-14,9,196
2020-02-15,1,24
2020-02-15,10,24
2020-02-15,11,66
2020-02-15,12,41
2020-02-15,13,53
2020-02-15,14,142
2020-02-15,15,223
2020-02-15,16,82
2020-02-15,17,53
2020-02-15,18,19
2020-02-15,19,89
2020-02-15,2,73
2020-02-15,20,53
2020-02-15,21,81
2020-02-15,22,39
2020-02-15,23,29
2020-02-15,24,40
2020-02-15,25,52
2020-02-15,26,58
2020-02-15,27,10
2020-02-15,28,55
2020-02-15,29,7
2020-02-15,3,10
2020-02-15,30,5
2020-02-15,31,23
2020-02-15,32,39
2020-02-15,39,2
2020-02-15,4,15
2020-02-15,5,67
2020-02-15,6,16
2020-02-15,7,33
2020-02-15,8,91
2020-02-15,9,246
2020-02-16,1,19
2020-02-16,10,34
2020-02-16,11,99
2020-02-16,12,40
2020-02-16,13,38
2020-02-16,14,130
2020-02-16,15,207
2020-02-16,16,57
2020-02-16,17,37
2020-02-16,18,16
2020-02-16,19,100
2020-02-16,2,36
2020-02-16,20,50
2020-02-16,21,102
2020-02-16,22,40
2020-02-16,23,16
2020-02-16,24,46
2020-02-16,25,49
2020-02-16,26,60
2020-02-16,27,10
2020-02-16,28,47
2020-02-16,29,7
2020-02-16,3,17
2020-02-16,30,5
2020-02-16,31,35
2020-02-16,32,43
2020-02-16,39,1
2020-02-16,4,8
2020-02-16,5,51
2020-02-16,6,16
2020-02-16,7,55
2020-02-16,8,73
2020-02-16,9,194
2020-02-17,1,19
2020-02-17,10,21
2020-02-17,11,107
2020-02-17,12,29
2020-02-17,13,52
2020-02-17,14,130
2020-02-17,15,214
2020-02-17,16,80
2020-02-17,17,44
2020-02-17,18,17
2020-02-17,19,85
2020-02-17,2,66
2020-02-17,20,58
2020-02-17,21,109
2020-02-17,22,30
2020-02-17,23,26
2020-02-17,24,50
2020-02-17,25,51
2020-02-17,26,59
2020-02-17,27,8
2020-02-17,28,58
2020-02-17,29,8
2020-02-17,3,13
2020-02-17,30,6
2020-02-17,31,22
2020-02-17,32,48
2020-02-17,4,7
2020-02-17,5,57
2020-02-17,6,11
2020-02-17,7,54
2020-02-17,8,72
2020-02-17,9,219
2020-02-18,1,33
2020-02-18,10,25
2020-02-18,11,85
2020-02-18,12,33
2020-02-18,13,55
2020-02-18,14,134
2020-02-18,15,228
2020-02-18,16,63
2020-02-18,17,35
2020-02-18,18,17
2020-02-18,19,76
2020-02-18,2,55
2020-02-18,20,65
2020-02-18,21,95
2020-02-18,22,30
2020-02-18,23,14
2020-02-18,24,29
2020-02-18,25,43
2020-02-18,26,53
2020-02-18,27,8
2020-02-18,28,52
2020-02-18,29,7
2020-02-18,3,8
2020-02-18,30,7
2020-02-18,31,22
2020-02-18,32,35
2020-02-18,39,2
2020-02-18,4,9
2020-02-18,5,62
2020-02-18,6,20
2020-02-18,7,42
2020-02-18,8,94
2020-02-18,9,221
2020-02-19,1,15
2020-02-19,10,26
2020-02-19,11,93
2020-02-19,12,29
2020-02-19,13,48
2020-02-19,14,140
2020-02-19,15,202
2020-02-19,16,67
2020-02-19,17,35
2020-02-19,18,17
2020-02-19,19,87
2020-02-19,2,78
2020-02-19,20,51
2020-02-19,21,114
2020-02-19,22,35
2020-02-19,23,18
2020-02-19,24,40
2020-02-19,25,37
2020-02-19,26,60
2020-02-19,27,11
2020-02-19,28,61
2020-02-19,29,6
2020-02-19,3,11
2020-02-19,30,4
2020-02-19,31,18
2020-02-19,32,33
2020-02-19,39,3
2020-02-19,4,8
2020-02-19,5,59
2020-02-19,6,17
2020-02-19,7,55
2020-02-19,8,61
2020-02-19,9,218
2020-02-20,1,19
2020-02-20,10,16
2020-02-20,11,76
2020-02-20,12,32
2020-02-20,13,45
2020-02-20,14,141
2020-02-20,15,206
2020-02-20,16,80
2020-02-20,17,38
2020-02-20,18,16
2020-02-20,19,76
2020-02-20,2,78
2020-02-20,20,69
2020-02-20,21,99
2020-02-20,22,33
2020-02-20,23,27
2020-02-20,24,40
2020-02-20,25,44
2020-02-20,26,56
2020-02-20,27,13
2020-02-20,28,34
2020-02-20,29,13
2020-02-20,3,12
2020-02-20,30,4
2020-02-20,31,23
2020-02-20,32,16
2020-02-20,39,2
2020-02-20,4,9
2020-02-20,5,46
2020-02-20,6,14
2020-02-20,7,47
2020-02-20,8,60
2020-02-20,9,210
2020-02-21,1,15
2020-02-21,10,27
2020-02-21,11,82
2020-02-21,12,35
2020-02-21,13,36
2020-02-21,14,120
2020-02-21,15,200
2020-02-21,16,69
2020-02-21,17,36
2020-02-21,18,19
2020-02-21,19,87
2020-02-21,2,69
2020-02-21,20,54
2020-02-21,21,104
2020-02-21,22,26
2020-02-21,23,18
2020-02-21,24,45
2020-02-21,25,37
2020-02-21,26,61
2020-02-21,27,9
2020-02-21,28,45
2020-02-21,29,5
2020-02-21,3,13
2020-02-21,30,2
2020-02-21,31,22
2020-02-21,32,30
2020-02-21,39,1
2020-02-21,4,7
2020-02-21,5,61
2020-02-21,6,27
2020-02-21,7,30
2020-02-21,8,73
2020-02-21,9,207
2020-02-22,1,17
2020-02-22,10,28
2020-02-22,11,76
2020-02-22,12,24
2020-02-22,13,35
2020-02-22,14,124
2020-02-22,15,241
2020-02-22,16,64
2020-02-22,17,36
2020-02-22,18,17
2020-02-22,19,99
2020-02-22,2,76
2020-02-22,20,47
2020-02-22,21,94
2020-02-22,22,35
2020-02-22,23,21
2020-02-22,24,45
2020-02-22,25,42
2020-02-22,26,52
2020-02-22,27,10
2020-02-22,28,56
2020-02-22,29,5
2020-02-22,3,7
2020-02-22,30,5
2020-02-22,31,18
2020-02-22,32,41
2020-02-22,39,1
2020-02-22,4,7
2020-02-22,5,40
2020-02-22,6,13
2020-02-22,7,36
2020-02-22,8,71
2020-02-22,9,217
2020-02-23,1,19
2020-02-23,10,19
2020-02-23,11,60
2020-02-23,12,32
2020-02-23,13,46
2020-02-23,14,124
2020-02-23,15,246
2020-02-23,16,71
2020-02-23,17,39
2020-02-23,18,12
2020-02-23,19,79
2020-02-23,2,76
2020-02-23,20,72
2020-02-23,21,127
2020-02-23,22,23
2020-02-23,23,22
2020-02-23,24,36
2020-02-23,25,49
2020-02-23,26,59
2020-02-23,27,7
2020-02-23,28,38
2020-02-23,29,9
2020-02-23,3,10
2020-02-23,30,3
2020-02-23,31,16
2020-02-23,32,27
2020-02-23,4,10
2020-02-23,5,53
2020-02-23,6,11
2020-02-23,7,63
2020-02-23,8,72
2020-02-23,9,203
2020-02-24,1,19
2020-02-24,10,23
2020-02-24,11,69
2020-02-24,12,34
2020-02-24,13,48
2020-02-24,14,141
2020-02-24,15,204
2020-02-24,16,81
2020-02-24,17,29
2020-02-24,18,22
2020-02-24,19,70
2020-02-24,2,62
2020-02-24,20,51
2020-02-24,21,146
2020-02-24,22,46
2020-02-24,23,16
2020-02-24,24,50
2020-02-24,25,45
2020-02-24,26,73
2020-02-24,27,5
2020-02-24,28,56
2020-02-24,29,7
2020-02-24,3,10
2020-02-24,30,4
2020-02-24,31,20
2020-02-24,32,31
2020-02-24,4,10
2020-02-24,5,52
2020-02-24,6,18
2020-02-24,7,51
2020-02-24,8,49
2020-02-24,9,219
2020-02-25,1,21
2020-02-25,10,18
2020-02-25,11,82
2020-02-25,12,41
2020-02-25,13,41
2020-02-25,14,122
2020-02-25,15,234
2020-02-25,16,70
2020-02-25,17,39
2020-02-25,18,22
2020-02-25,19,84
2020-02-25,2,57
2020-02-25,20,51
2020-02-25,21,129
2020-02-25,22,35
2020-02-25,23,28
2020-02-25,24,50
2020-02-25,25,37
2020-02-25,26,48
2020-02-25,27,11
2020-02-25,28,48
2020-02-25,29,11
2020-02-25,3,14
2020-02-25,30,6
2020-02-25,31,24
2020-02-25,32,32
2020-02-25,4,7
2020-02-25,5,35
2020-02-25,6,17
2020-02-25,7,37
2020-02-25,8,66
2020-02-25,9,212
2020-02-26,1,15
2020-02-26,10,21
2020-02-26,11,78
2020-02-26,12,32
2020-02-26,13,34
2020-02-26,14,92
2020-02-26,15,207
2020-02-26,16,59
2020-02-26,17,32
2020-02-26,18,16
2020-02-26,19,77
2020-02-26,2,56
2020-02-26,20,41
2020-02-26,21,93
2020-02-26,22,31
2020-02-26,23,31
2020-02-26,24,36
2020-02-26,25,50
2020-02-26,26,46
2020-02-26,27,11
2020-02-26,28,44
2020-02-26,29,9
2020-02-26,3,8
2020-02-26,30,1
2020-02-26,31,21
2020-02-26,32,31
2020-02-26,39,1
2020-02-26,4,7
2020-02-26,5,49
2020-02-26,6,9
2020-02-26,7,55
2020-02-26,8,54
2020-02-26,9,182
2020-02-27,1,17
2020-02-27,10,27
2020-02-27,11,78
2020-02-27,12,29
2020-02-27,13,36
2020-02-27,14,109
2020-02-27,15,214
2020-02-27,16,55
2020-02-27,17,34
2020-02-27,18,16
2020-02-27,19,75
2020-02-27,2,65
2020-02-27,20,38
2020-02-27,21,97
2020-02-27,22,35
2020-02-27,23,24
2020-02-27,24,34
2020-02-27,25,40
2020-02-27,26,60
2020-02-27,27,10
2020-02-27,28,43
2020-02-27,29,6
2020-02-27,3,11
2020-02-27,30,9
2020-02-27,31,17
2020-02-27,32,27
2020-02-27,39,1
2020-02-27,4,8
2020-02-27,5,57
2020-02-27,6,12
2020-02-27,7,48
2020-02-27,8,71
2020-02-27,9,185
2020-02-28,1,23
2020-02-28,10,26
2020-02-28,11,101
2020-02-28,12,30
2020-02-28,13,49
2020-02-28,14,117
2020-02-28,15,233
2020-02-28,16,79
2020-02-28,17,31
2020-02-28,18,18
2020-02-28,19,81
2020-02-28,2,68
2020-02-28,20,38
2020-02-28,21,125
2020-02-28,22,21
2020-02-28,23,23
2020-02-28,24,38
2020-02-28,25,34
2020-02-28,26,54
2020-02-28,27,13
2020-02-28,28,45
2020-02-28,29,4
2020-02-28,3,6
2020-02-28,30,5
2020-02-28,31,18
2020-02-28,32,22
2020-02-28,4,9
2020-02-28,5,46
2020-02-28,6,15
2020-02-28,7,35
2020-02-28,8,65
2020-02-28,9,181
2020-02-29,1,21
2020-02-29,10,11
2020-02-29,11,68
2020-02-29,12,57
2020-02-29,13,46
2020-02-29,14,127
2020-02-29,15,213
2020-02-29,16,75
2020-02-29,17,30
2020-02-29,18,9
2020-02-29,19,89
2020-02-29,2,46
2020-02-29,20,35
2020-02-29,21,98
2020-02-29,22,31
2020-02-29,23,19
2020-02-29,24,40
2020-02-29,25,42
2020-02-29,26,59
2020-02-29,27,14
2020-02-29,28,55
2020-02-29,29,4
2020-02-29,3,9
2020-02-29,30,6
2020-02-29,31,15
2020-02-29,32,29
2020-02-29,39,1
2020-02-29,4,4
2020-02-29,5,43
2020-02-29,6,17
2020-02-29,7,47
2020-02-29,8,66
2020-02-29,9,199
2020-03-01,1,17
2020-03-01,10,25
2020-03-01,11,92
2020-03-01,12,54
2020-03-01,13,38
2020-03-01,14,112
2020-03-01,15,201
2020-03-01,16,76
2020-03-01,17,35
2020-03-01,18,14
2020-03-01,19,109
2020-03-01,2,51
2020-03-01,20,34
2020-03-01,21,121
2020-03-01,22,24
2020-03-01,23,12
2020-03-01,24,61
2020-03-01,25,48
2020-03-01,26,50
2020-03-01,27,16
2020-03-01,28,46
2020-03-01,29,7
2020-03-01,3,10
2020-03-01,30,5
2020-03-01,31,20
2020-03-01,32,35
2020-03-01,39,3
2020-03-01,4,5
2020-03-01,5,47
2020-03-01,6,11
2020-03-01,7,49
2020-03-01,8,94
2020-03-01,9,158
2020-03-02,1,23
2020-03-02,10,16
2020-03-02,11,100
2020-03-02,12,40
2020-03-02,13,36
2020-03-02,14,131
2020-03-02,15,242
2020-03-02,16,84
2020-03-02,17,30
2020-03-02,18,11
2020-03-02,19,97
2020-03-02,2,62
2020-03-02,20,28
2020-03-02,21,105
2020-03-02,22,33
2020-03-02,23,16
2020-03-02,24,27
2020-03-02,25,32
2020-03-02,26,63
2020-03-02,27,17
2020-03-02,28,44
2020-03-02,29,10
2020-03-02,3,15
2020-03-02,30,7
2020-03-02,31,36
2020-03-02,32,30
2020-03-02,39,1
2020-03-02,4,9
2020-03-02,5,51
2020-03-02,6,13
2020-03-02,7,54
2020-03-02,8,73
2020-03-02,9,215
2020-03-03,1,15
2020-03-03,10,24
2020-03-03,11,81
2020-03-03,12,41
2020-03-03,13,56
2020-03-03,14,128
2020-03-03,15,232
2020-03-03,16,69
2020-03-03,17,35
2020-03-03,18,12
2020-03-03,19,103
2020-03-03,2,66
2020-03-03,20,39
2020-03-03,21,110
2020-03-03,22,34
2020-03-03,23,10
2020-03-03,24,44
2020-03-03,25,39
2020-03-03,26,37
2020-03-03,27,14
2020-03-03,28,45
2020-03-03,29,10
2020-03-03,3,6
2020-03-03,30,6
2020-03-03,31,29
2020-03-03,32,25
2020-03-03,39,2
2020-03-03,4,9
2020-03-03,5,45
2020-03-03,6,11
2020-03-03,7,50
2020-03-03,8,76
2020-03-03,9,218
2020-03-04,1,12
2020-03-04,10,23
2020-03-04,11,95
2020-03-04,12,34
2020-03-04,13,39
2020-03-04,14,144
2020-03-04,15,210
2020-03-04,16,55
2020-03-04,17,34
2020-03-04,18,22
2020-03-04,19,90
2020-03-04,2,54
2020-03-04,20,38
2020-03-04,21,105
2020-03-04,22,33
2020-03-04,23,16
2020-03-04,24,42
2020-03-04,25,35
2020-03-04,26,50
2020-03-04,27,19
2020-03-04,28,55
2020-03-04,29,8
2020-03-04,3,11
2020-03-04,30,1
2020-03-04,31,27
2020-03-04,32,23
2020-03-04,39,2
2020-03-04,4,14
2020-03-04,5,41
2020-03-04,6,16
2020-03-04,7,43
2020-03-04,8,63
2020-03-04,9,207
2020-03-05,1,13
2020-03-05,10,11
2020-03-05,11,94
2020-03-05,12,38
2020-03-05,13,42
2020-03-05,14,139
2020-03-05,15,218
2020-03-05,16,54
2020-03-05,17,38
2020-03-05,18,14
2020-03-05,19,75
2020-03-05,2,58
2020-03-05,20,19
2020-03-05,21,136
2020-03-05,22,29
2020-03-05,23,17
2020-03-05,24,31
2020-03-05,25,40
2020-03-05,26,60
2020-03-05,27,15
2020-03-05,28,45
2020-03-05,29,8
2020-03-05,3,10
2020-03-05,30,2
2020-03-05,31,14
2020-03-05,32,23
2020-03-05,4,8
2020-03-05,5,46
2020-03-05,6,12
2020-03-05,7,48
2020-03-05,8,69
2020-03-05,9,195
2020-03-06,1,18
2020-03-06,10,18
2020-03-06,11,77
2020-03-06,12,32
2020-03-06,13,43
2020-03-06,14,115
2020-03-06,15,203
2020-03-06,16,68
2020-03-06,17,34
2020-03-06,18,17
2020-03-06,19,72
2020-03-06,2,63
2020-03-06,20,34
2020-03-06,21,95
2020-03-06,22,22
2020-03-06,23,11
2020-03-06,24,37
2020-03-06,25,41
2020-03-06,26,69
2020-03-06,27,15
2020-03-06,28,39
2020-03-06,29,6
2020-03-06,3,18
2020-03-06,30,6
2020-03-06,31,22
2020-03-06,32,34
2020-03-06,4,3
2020-03-06,5,41
2020-03-06,6,14
2020-03-06,7,37
2020-03-06,8,56
2020-03-06,9,179
2020-03-07,1,20
2020-03-07,10,15
2020-03-07,11,82
2020-03-07,12,28
2020-03-07,13,39
2020-03-07,14,108
2020-03-07,15,210
2020-03-07,16,65
2020-03-07,17,36
2020-03-07,18,13
2020-03-07,19,77
2020-03-07,2,65
2020-03-07,20,31
2020-03-07,21,82
2020-03-07,22,30
2020-03-07,23,21
2020-03-07,24,44
2020-03-07,25,35
2020-03-07,26,52
2020-03-07,27,9
2020-03-07,28,38
2020-03-07,29,6
2020-03-07,3,13
2020-03-07,30,4
2020-03-07,31,24
2020-03-07,32,26
2020-03-07,39,1
2020-03-07,4,5
2020-03-07,5,39
2020-03-07,6,12
2020-03-07,7,34
2020-03-07,8,67
2020-03-07,9,175
2020-03-08,1,13
2020-03-08,10,23
2020-03-08,11,94
2020-03-08,12,35
2020-03-08,13,32
2020-03-08,14,103
2020-03-08,15,246
2020-03-08,16,76
2020-03-08,17,23
2020-03-08,18,16
2020-03-08,19,60
2020-03-08,2,58
2020-03-08,20,35
2020-03-08,21,107
2020-03-08,22,27
2020-03-08,23,21
2020-03-08,24,41
2020-03-08,25,42
2020-03-08,26,40
2020-03-08,27,13
2020-03-08,28,48
2020-03-08,29,8
2020-03-08,3,15
2020-03-08,30,7
2020-03-08,31,32
2020-03-08,32,36
2020-03-08,4,8
2020-03-08,5,61
2020-03-08,6,11
2020-03-08,7,59
2020-03-08,8,80
2020-03-08,9,215
2020-03-09,1,21
2020-03-09,10,15
2020-03-09,11,96
2020-03-09,12,27
2020-03-09,13,48
2020-03-09,14,148
2020-03-09,15,211
2020-03-09,16,57
2020-03-09,17,36
2020-03-09,18,17
2020-03-09,19,73
2020-03-09,2,67
2020-03-09,20,32
2020-03-09,21,96
2020-03-09,22,29
2020-03-09,23,13
2020-03-09,24,38
2020-03-09,25,37
2020-03-09,26,51
2020-03-09,27,15
2020-03-09,28,45
2020-03-09,29,4
2020-03-09,3,8
2020-03-09,30,2
2020-03-09,31,20
2020-03-09,32,24
2020-03-09,4,12
2020-03-09,5,40
2020-03-09,6,11
2020-03-09,7,47
2020-03-09,8,70
2020-03-09,9,213
2020-03-10,1,12
2020-03-10,10,16
2020-03-10,11,72
2020-03-10,12,43
2020-03-10,13,30
2020-03-10,14,133
2020-03-10,15,204
2020-03-10,16,75
2020-03-10,17,35
2020-03-10,18,21
2020-03-10,19,53
2020-03-10,2,49
2020-03-10,20,36
2020-03-10,21,114
2020-03-10,22,19
2020-03-10,23,17
2020-03-10,24,43
2020-03-10,25,37
2020-03-10,26,61
2020-03-10,27,10
2020-03-10,28,40
2020-03-10,29,10
2020-03-10,3,14
2020-03-10,30,3
2020-03-10,31,23
2020-03-10,32,22
2020-03-10,39,6
2020-03-10,4,12
2020-03-10,5,53
2020-03-10,6,10
2020-03-10,7,49
2020-03-10,8,62
2020-03-10,9,194
2020-03-11,1,17
2020-03-11,10,23
2020-03-11,11,81
2020-03-11,12,29
2020-03-11,13,35
2020-03-11,14,135
2020-03-11,15,204
2020-03-11,16,84
2020-03-11,17,34
2020-03-11,18,16
2020-03-11,19,75
2020-03-11,2,49
2020-03-11,20,28
2020-03-11,21,100
2020-03-11,22,33
2020-03-11,23,14
2020-03-11,24,47
2020-03-11,25,39
2020-03-11,26,60
2020-03-11,27,12
2020-03-11,28,44
2020-03-11,29,7
2020-03-11,3,8
2020-03-11,30,5
2020-03-11,31,13
2020-03-11,32,26
2020-03-11,39,4
2020-03-11,4,6
2020-03-11,5,44
2020-03-11,6,11
2020-03-11,7,47
2020-03-11,8,64
2020-03-11,9,223
2020-03-12,1,20
2020-03-12,10,27
2020-03-12,11,97
2020-03-12,12,44
2020-03-12,13,39
2020-03-12,14,130
2020-03-12,15,231
2020-03-12,16,56
2020-03-12,17,32
2020-03-12,18,5
2020-03-12,19,68
2020-03-12,2,55
2020-03-12,20,28
2020-03-12,21,108
2020-03-12,22,32
2020-03-12,23,5
2020-03-12,24,33
2020-03-12,25,31
2020-03-12,26,49
2020-03-12,27,11
2020-03-12,28,44
2020-03-12,29,5
2020-03-12,3,10
2020-03-12,30,3
2020-03-12,31,24
2020-03-12,32,31
2020-03-12,39,2
2020-03-12,4,7
2020-03-12,5,42
2020-03-12,6,11
2020-03-12,7,46
2020-03-12,8,80
2020-03-12,9,224
2020-03-13,1,22
2020-03-13,10,17
2020-03-13,11,85
2020-03-13,12,49
2020-03-13,13,34
2020-03-13,14,123
2020-03-13,15,227
2020-03-13,16,77
2020-03-13,17,45
2020-03-13,18,15
2020-03-13,19,78
2020-03-13,2,51
2020-03-13,20,28
2020-03-13,21,93
2020-03-13,22,37
2020-03-13,23,14
2020-03-13,24,42
2020-03-13,25,28
2020-03-13,26,52
2020-03-13,27,16
2020-03-13,28,33
2020-03-13,29,5
2020-03-13,3,15
2020-03-13,30,4
2020-03-13,31,18
2020-03-13,32,34
2020-03-13,39,4
2020-03-13,4,14
2020-03-13,5,39
2020-03-13,6,21
2020-03-13,7,46
2020-03-13,8,75
2020-03-13,9,216
2020-03-14,1,24
2020-03-14,10,14
2020-03-14,11,77
2020-03-14,12,49
2020-03-14,13,40
2020-03-14,14,111
2020-03-14,15,210
2020-03-14,16,60
2020-03-14,17,40
2020-03-14,18,12
2020-03-14,19,78
2020-03-14,2,60
2020-03-14,20,31
2020-03-14,21,111
2020-03-14,22,24
2020-03-14,23,13
2020-03-14,24,36
2020-03-14,25,37
2020-03-14,26,40
2020-03-14,27,12
2020-03-14,28,29
2020-03-14,29,4
2020-03-14,3,7
2020-03-14,30,4
2020-03-14,31,29
2020-03-14,32,32
2020-03-14,39,2
2020-03-14,4,8
2020-03-14,5,46
2020-03-14,6,12
2020-03-14,7,35
2020-03-14,8,69
2020-03-14,9,226
2020-03-15,1,13
2020-03-15,10,20
2020-03-15,11,98
2020-03-15,12,41
2020-03-15,13,41
2020-03-15,14,109
2020-03-15,15,215
2020-03-15,16,62
2020-03-15,17,46
2020-03-15,18,25
2020-03-15,19,70
2020-03-15,2,58
2020-03-15,20,35
2020-03-15,21,107
2020-03-15,22,37
2020-03-15,23,18
2020-03-15,24,39
2020-03-15,25,33
2020-03-15,26,51
2020-03-15,27,14
2020-03-15,28,40
2020-03-15,29,6
2020-03-15,3,14
2020-03-15,30,3
2020-03-15,31,26
2020-03-15,32,32
2020-03-15,39,2
2020-03-15,4,10
2020-03-15,5,48
2020-03-15,6,9
2020-03-15,7,29
2020-03-15,8,81
2020-03-15,9,201
2020-03-16,1,18
2020-03-16,10,16
2020-03-16,11,90
2020-03-16,12,29
2020-03-16,13,31
2020-03-16,14,109
2020-03-16,15,206
2020-03-16,16,53
2020-03-16,17,43
2020-03-16,18,14
2020-03-16,19,65
2020-03-16,2,75
2020-03-16,20,27
2020-03-16,21,99
2020-03-16,22,43
2020-03-16,23,11
2020-03-16,24,44
2020-03-16,25,33
2020-03-16,26,38
2020-03-16,27,14
2020-03-16,28,29
2020-03-16,29,6
2020-03-16,3,9
2020-03-16,30,4
2020-03-16,31,20
2020-03-16,32,19
2020-03-16,39,4
2020-03-16,4,9
2020-03-16,5,34
2020-03-16,6,12
2020-03-16,7,63
2020-03-16,8,64
2020-03-16,9,185
2020-03-17,1,13
2020-03-17,10,15
2020-03-17,11,90
2020-03-17,12,30
2020-03-17,13,48
2020-03-17,14,117
2020-03-17,15,223
2020-03-17,16,65
2020-03-17,17,43
2020-03-17,18,14
2020-03-17,19,83
2020-03-17,2,64
2020-03-17,20,26
2020-03-17,21,96
2020-03-17,22,21
2020-03-17,23,16
2020-03-17,24,28
2020-03-17,25,29
2020-03-17,26,52
2020-03-17,27,10
2020-03-17,28,37
2020-03-17,29,6
2020-03-17,3,7
2020-03-17,30,5
2020-03-17,31,17
2020-03-17,32,24
2020-03-17,39,2
2020-03-17,4,10
2020-03-17,5,45
2020-03-17,6,11
2020-03-17,7,43
2020-03-17,8,64
2020-03-17,9,205
2020-03-18,1,20
2020-03-18,10,29
2020-03-18,11,78
2020-03-18,12,36
2020-03-18,13,40
2020-03-18,14,95
2020-03-18,15,199
2020-03-18,16,57
2020-03-18,17,34
2020-03-18,18,14
2020-03-18,19,71
2020-03-18,2,56
2020-03-18,20,35
2020-03-18,21,100
2020-03-18,22,27
