fecha,CVE_ENT,def_registradas
2020-03-20,06,11
2020-03-20,07,49
2020-03-20,08,63
2020-03-20,09,222
2020-03-20,10,10
2020-03-20,11,111
2020-03-20,12,33
2020-03-20,13,35
2020-03-20,14,105
2020-03-20,15,213
2020-03-20,16,78
2020-03-20,17,43
2020-03-20,18,14
2020-03-20,19,80
2020-03-20,20,60
2020-03-20,21,115
2020-03-20,22,40
2020-03-20,23,19
2020-03-20,24,44
2020-03-20,25,43
2020-03-20,26,48
2020-03-20,27,36
2020-03-20,28,52
2020-03-20,29,21
2020-03-20,30,176
2020-03-20,31,32
2020-03-20,32,31
2020-03-21,01,14
2020-03-21,02,63
2020-03-21,03,8
2020-03-21,04,15
2020-03-21,05,47
2020-03-21,06,11
2020-03-21,07,39
2020-03-21,08,53
2020-03-21,09,197
2020-03-21,10,18
2020-03-21,11,119
2020-03-21,12,39
2020-03-21,13,41
2020-03-21,14,116
2020-03-21,15,242
2020-03-21,16,63
2020-03-21,17,30
2020-03-21,18,12
2020-03-21,19,65
2020-03-21,20,52
2020-03-21,21,100
2020-03-21,22,29
2020-03-21,23,15
2020-03-21,24,41
2020-03-21,25,29
2020-03-21,26,57
2020-03-21,27,20
2020-03-21,28,39
2020-03-21,29,16
2020-03-21,30,144
2020-03-21,31,35
2020-03-21,32,30
2020-03-22,01,22
2020-03-22,02,71
2020-03-22,03,13
2020-03-22,04,17
2020-03-22,05,40
2020-03-22,06,20
2020-03-22,07,61
2020-03-22,08,63
2020-03-22,09,201
2020-03-22,10,21
2020-03-22,11,110
2020-03-22,12,39
2020-03-22,13,46
2020-03-22,14,112
2020-03-22,15,225
2020-03-22,16,82
2020-03-22,17,34
2020-03-22,18,14
2020-03-22,19,71
2020-03-22,20,54
2020-03-22,21,101
2020-03-22,22,34
2020-03-22,23,18
2020-03-22,24,40
2020-03-22,25,36
2020-03-22,26,49
2020-03-22,27,37
2020-03-22,28,46
2020-03-22,29,5
2020-03-22,30,135
2020-03-22,31,37
2020-03-22,32,23
2020-03-23,01,18
2020-03-23,02,74
2020-03-23,03,8
2020-03-23,04,5
2020-03-23,05,42
2020-03-23,06,16
2020-03-23,07,51
2020-03-23,08,59
2020-03-23,09,199
2020-03-23,10,24
2020-03-23,11,98
2020-03-23,12,38
2020-03-23,13,48
2020-03-23,14,132
2020-03-23,15,226
2020-03-23,16,68
2020-03-23,17,39
2020-03-23,18,8
2020-03-23,19,60
2020-03-23,20,54
2020-03-23,21,172
2020-03-23,22,31
2020-03-23,23,23
2020-03-23,24,51
2020-03-23,25,27
2020-03-23,26,38
2020-03-23,27,37
2020-03-23,28,59
2020-03-23,29,20
2020-03-23,30,154
2020-03-23,31,34
2020-03-23,32,32
2020-03-24,01,14
2020-03-24,02,63
2020-03-24,03,11
2020-03-24,04,16
2020-03-24,05,35
2020-03-24,06,5
2020-03-24,07,56
2020-03-24,08,71
2020-03-24,09,198
2020-03-24,10,26
2020-03-24,11,99
2020-03-24,12,48
2020-03-24,13,45
2020-03-24,14,138
2020-03-24,15,200
2020-03-24,16,78
2020-03-24,17,34
2020-03-24,18,11
2020-03-24,19,80
2020-03-24,20,52
2020-03-24,21,149
2020-03-24,22,44
2020-03-24,23,7
2020-03-24,24,30
2020-03-24,25,43
2020-03-24,26,41
2020-03-24,27,43
2020-03-24,28,57
2020-03-24,29,18
2020-03-24,30,132
2020-03-24,31,49
2020-03-24,32,21
2020-03-25,01,9
2020-03-25,02,69
2020-03-25,03,12
2020-03-25,04,10
2020-03-25,05,46
2020-03-25,06,11
2020-03-25,07,55
2020-03-25,08,65
2020-03-25,09,220
2020-03-25,10,22
2020-03-25,11,103
2020-03-25,12,47
2020-03-25,13,45
2020-03-25,14,112
2020-03-25,15,221
2020-03-25,16,68
2020-03-25,17,24
2020-03-25,18,17
2020-03-25,19,81
2020-03-25,20,50
2020-03-25,21,125
2020-03-25,22,23
2020-03-25,23,13
2020-03-25,24,44
2020-03-25,25,32
2020-03-25,26,56
2020-03-25,27,30
2020-03-25,28,43
2020-03-25,29,17
2020-03-25,30,148
2020-03-25,31,49
2020-03-25,32,24
2020-03-26,01,21
2020-03-26,02,56
2020-03-26,03,13
2020-03-26,04,11
2020-03-26,05,50
2020-03-26,06,10
2020-03-26,07,70
2020-03-26,08,66
2020-03-26,09,203
2020-03-26,10,17
2020-03-26,11,113
2020-03-26,12,38
2020-03-26,13,43
2020-03-26,14,139
2020-03-26,15,243
2020-03-26,16,83
2020-03-26,17,45
2020-03-26,18,18
2020-03-26,19,63
2020-03-26,20,68
2020-03-26,21,126
2020-03-26,22,37
2020-03-26,23,13
2020-03-26,24,32
2020-03-26,25,29
2020-03-26,26,56
2020-03-26,27,55
2020-03-26,28,49
2020-03-26,29,15
2020-03-26,30,152
2020-03-26,31,44
2020-03-26,32,21
2020-03-27,01,21
2020-03-27,02,68
2020-03-27,03,5
2020-03-27,04,17
2020-03-27,05,39
2020-03-27,06,10
2020-03-27,07,40
2020-03-27,08,67
2020-03-27,09,226
2020-03-27,10,21
2020-03-27,11,102
2020-03-27,12,38
2020-03-27,13,41
2020-03-27,14,114
2020-03-27,15,233
2020-03-27,16,59
2020-03-27,17,48
2020-03-27,18,21
2020-03-27,19,83
2020-03-27,20,70
2020-03-27,21,115
2020-03-27,22,29
2020-03-27,23,16
2020-03-27,24,51
2020-03-27,25,38
2020-03-27,26,55
2020-03-27,27,41
2020-03-27,28,44
2020-03-27,29,11
2020-03-27,30,150
2020-03-27,31,45
2020-03-27,32,37
2020-03-28,01,10
2020-03-28,02,69
2020-03-28,03,12
2020-03-28,04,7
2020-03-28,05,48
2020-03-28,06,11
2020-03-28,07,43
2020-03-28,08,70
2020-03-28,09,190
2020-03-28,10,25
2020-03-28,11,106
2020-03-28,12,37
2020-03-28,13,41
2020-03-28,14,125
2020-03-28,15,206
2020-03-28,16,71
2020-03-28,17,34
2020-03-28,18,22
2020-03-28,19,78
2020-03-28,20,63
2020-03-28,21,132
2020-03-28,22,33
2020-03-28,23,12
2020-03-28,24,34
2020-03-28,25,38
2020-03-28,26,41
2020-03-28,27,35
2020-03-28,28,44
2020-03-28,29,19
2020-03-28,30,156
2020-03-28,31,38
2020-03-28,32,43
2020-03-29,01,19
2020-03-29,02,69
2020-03-29,03,10
2020-03-29,04,8
2020-03-29,05,45
2020-03-29,06,16
2020-03-29,07,73
2020-03-29,08,65
2020-03-29,09,203
2020-03-29,10,22
2020-03-29,11,94
2020-03-29,12,35
2020-03-29,13,37
2020-03-29,14,110
2020-03-29,15,221
2020-03-29,16,78
2020-03-29,17,54
2020-03-29,18,16
2020-03-29,19,66
2020-03-29,20,61
2020-03-29,21,111
2020-03-29,22,36
2020-03-29,23,24
2020-03-29,24,34
2020-03-29,25,43
2020-03-29,26,55
2020-03-29,27,42
2020-03-29,28,41
2020-03-29,29,21
2020-03-29,30,159
2020-03-29,31,52
2020-03-29,32,26
2020-03-30,01,13
2020-03-30,02,83
2020-03-30,03,10
2020-03-30,04,15
2020-03-30,05,52
2020-03-30,06,13
2020-03-30,07,70
2020-03-30,08,64
2020-03-30,09,231
2020-03-30,10,15
2020-03-30,11,93
2020-03-30,12,44
2020-03-30,13,33
2020-03-30,14,129
2020-03-30,15,229
2020-03-30,16,74
2020-03-30,17,54
2020-03-30,18,15
2020-03-30,19,84
2020-03-30,20,65
2020-03-30,21,115
2020-03-30,22,35
2020-03-30,23,15
2020-03-30,24,33
2020-03-30,25,35
2020-03-30,26,45
2020-03-30,27,34
2020-03-30,28,34
2020-03-30,29,13
2020-03-30,30,157
2020-03-30,31,42
2020-03-30,32,35
2020-03-31,01,15
2020-03-31,02,67
2020-03-31,03,11
2020-03-31,04,10
2020-03-31,05,44
2020-03-31,06,20
2020-03-31,07,53
2020-03-31,08,64
2020-03-31,09,214
2020-03-31,10,18
2020-03-31,11,112
2020-03-31,12,36
2020-03-31,13,36
2020-03-31,14,115
2020-03-31,15,233
2020-03-31,16,76
2020-03-31,17,43
2020-03-31,18,17
2020-03-31,19,73
2020-03-31,20,47
2020-03-31,21,100
2020-03-31,22,30
2020-03-31,23,24
2020-03-31,24,43
2020-03-31,25,32
2020-03-31,26,54
2020-03-31,27,39
2020-03-31,28,39
2020-03-31,29,16
2020-03-31,30,130
2020-03-31,31,35
2020-03-31,32,24
2020-04-01,01,13
2020-04-01,02,72
2020-04-01,03,12
2020-04-01,04,14
2020-04-01,05,52
2020-04-01,06,12
2020-04-01,07,79
2020-04-01,08,60
2020-04-01,09,234
2020-04-01,10,31
2020-04-01,11,105
2020-04-01,12,49
2020-04-01,13,48
2020-04-01,14,98
2020-04-01,15,247
2020-04-01,16,57
2020-04-01,17,41
2020-04-01,18,9
2020-04-01,19,82
2020-04-01,20,62
2020-04-01,21,127
2020-04-01,22,18
2020-04-01,23,23
2020-04-01,24,33
2020-04-01,25,43
2020-04-01,26,55
2020-04-01,27,27
2020-04-01,28,44
2020-04-01,29,16
2020-04-01,30,132
2020-04-01,31,35
2020-04-01,32,23
2020-04-02,01,10
2020-04-02,02,75
2020-04-02,03,18
2020-04-02,04,16
2020-04-02,05,53
2020-04-02,06,10
2020-04-02,07,56
2020-04-02,08,78
2020-04-02,09,207
2020-04-02,10,23
2020-04-02,11,99
2020-04-02,12,33
2020-04-02,13,51
2020-04-02,14,101
2020-04-02,15,234
2020-04-02,16,62
2020-04-02,17,33
2020-04-02,18,13
2020-04-02,19,58
2020-04-02,20,72
2020-04-02,21,129
2020-04-02,22,30
2020-04-02,23,25
2020-04-02,24,39
2020-04-02,25,39
2020-04-02,26,55
2020-04-02,27,35
2020-04-02,28,39
2020-04-02,29,9
2020-04-02,30,131
2020-04-02,31,31
2020-04-02,32,31
2020-04-03,01,13
2020-04-03,02,64
2020-04-03,03,11
2020-04-03,04,14
2020-04-03,05,42
2020-04-03,06,12
2020-04-03,07,44
2020-04-03,08,93
2020-04-03,09,213
2020-04-03,10,21
2020-04-03,11,97
2020-04-03,12,36
2020-04-03,13,37
2020-04-03,14,109
2020-04-03,15,217
2020-04-03,16,64
2020-04-03,17,39
2020-04-03,18,16
2020-04-03,19,79
2020-04-03,20,50
2020-04-03,21,122
2020-04-03,22,27
2020-04-03,23,18
2020-04-03,24,41
2020-04-03,25,46
2020-04-03,26,59
2020-04-03,27,36
2020-04-03,28,40
2020-04-03,29,12
2020-04-03,30,150
2020-04-03,31,42
2020-04-03,32,17
2020-04-04,01,20
2020-04-04,02,73
2020-04-04,03,8
2020-04-04,04,9
2020-04-04,05,41
2020-04-04,06,8
2020-04-04,07,44
2020-04-04,08,61
2020-04-04,09,190
2020-04-04,10,24
2020-04-04,11,112
2020-04-04,12,35
2020-04-04,13,44
2020-04-04,14,112
2020-04-04,15,218
2020-04-04,16,61
2020-04-04,17,38
2020-04-04,18,13
2020-04-04,19,66
2020-04-04,20,60
2020-04-04,21,132
2020-04-04,22,30
2020-04-04,23,22
2020-04-04,24,39
2020-04-04,25,55
2020-04-04,26,62
2020-04-04,27,36
2020-04-04,28,46
2020-04-04,29,12
2020-04-04,30,146
2020-04-04,31,26
2020-04-04,32,22
2020-04-05,01,11
2020-04-05,02,76
2020-04-05,03,10
2020-04-05,04,12
2020-04-05,05,53
2020-04-05,06,16
2020-04-05,07,64
2020-04-05,08,61
2020-04-05,09,204
2020-04-05,10,20
2020-04-05,11,135
2020-04-05,12,54
2020-04-05,13,35
2020-04-05,14,109
2020-04-05,15,230
2020-04-05,16,59
2020-04-05,17,36
2020-04-05,18,13
2020-04-05,19,77
2020-04-05,20,54
2020-04-05,21,115
2020-04-05,22,26
2020-04-05,23,17
2020-04-05,24,45
2020-04-05,25,33
2020-04-05,26,49
2020-04-05,27,25
2020-04-05,28,59
2020-04-05,29,15
2020-04-05,30,152
2020-04-05,31,48
2020-04-05,32,27
2020-04-06,01,10
2020-04-06,02,82
2020-04-06,03,8
2020-04-06,04,11
2020-04-06,05,36
2020-04-06,06,10
2020-04-06,07,69
2020-04-06,08,66
2020-04-06,09,175
2020-04-06,10,18
2020-04-06,11,115
2020-04-06,12,30
2020-04-06,13,41
2020-04-06,14,119
2020-04-06,15,219
2020-04-06,16,70
2020-04-06,17,44
2020-04-06,18,10
2020-04-06,19,66
2020-04-06,20,48
2020-04-06,21,111
2020-04-06,22,39
2020-04-06,23,26
2020-04-06,24,33
2020-04-06,25,46
2020-04-06,26,47
2020-04-06,27,32
2020-04-06,28,46
2020-04-06,29,23
2020-04-06,30,135
2020-04-06,31,36
2020-04-06,32,67
2020-04-07,01,14
2020-04-07,02,85
2020-04-07,03,6
2020-04-07,04,9
2020-04-07,05,44
2020-04-07,06,18
2020-04-07,07,73
2020-04-07,08,63
2020-04-07,09,240
2020-04-07,10,19
2020-04-07,11,90
2020-04-07,12,53
2020-04-07,13,44
2020-04-07,14,119
2020-04-07,15,225
2020-04-07,16,71
2020-04-07,17,45
2020-04-07,18,15
2020-04-07,19,56
2020-04-07,20,56
2020-04-07,21,134
2020-04-07,22,24
2020-04-07,23,27
2020-04-07,24,40
2020-04-07,25,44
2020-04-07,26,47
2020-04-07,27,29
2020-04-07,28,47
2020-04-07,29,14
2020-04-07,30,138
2020-04-07,31,31
2020-04-07,32,24
2020-04-08,01,18
2020-04-08,02,83
2020-04-08,03,11
2020-04-08,04,15
2020-04-08,05,32
2020-04-08,06,10
2020-04-08,07,51
2020-04-08,08,66
2020-04-08,09,225
2020-04-08,10,21
2020-04-08,11,98
2020-04-08,12,44
2020-04-08,13,46
2020-04-08,14,103
2020-04-08,15,207
2020-04-08,16,71
2020-04-08,17,68
2020-04-08,18,20
2020-04-08,19,77
2020-04-08,20,53
2020-04-08,21,132
2020-04-08,22,38
2020-04-08,23,21
2020-04-08,24,36
2020-04-08,25,42
2020-04-08,26,59
2020-04-08,27,36
2020-04-08,28,42
2020-04-08,29,23
2020-04-08,30,125
2020-04-08,31,51
2020-04-08,32,29
2020-04-09,01,21
2020-04-09,02,79
2020-04-09,03,7
2020-04-09,04,8
2020-04-09,05,44
2020-04-09,06,15
2020-04-09,07,70
2020-04-09,08,65
2020-04-09,09,233
2020-04-09,10,29
2020-04-09,11,121
2020-04-09,12,33
2020-04-09,13,54
2020-04-09,14,117
2020-04-09,15,245
2020-04-09,16,84
2020-04-09,17,50
2020-04-09,18,14
2020-04-09,19,75
2020-04-09,20,75
2020-04-09,21,114
2020-04-09,22,38
2020-04-09,23,26
2020-04-09,24,37
2020-04-09,25,46
2020-04-09,26,53
2020-04-09,27,31
2020-04-09,28,40
2020-04-09,29,14
2020-04-09,30,132
2020-04-09,31,44
2020-04-09,32,20
2020-04-10,01,11
2020-04-10,02,76
2020-04-10,03,8
2020-04-10,04,9
2020-04-10,05,38
2020-04-10,06,13
2020-04-10,07,60
2020-04-10,08,53
2020-04-10,09,235
2020-04-10,10,18
2020-04-10,11,116
2020-04-10,12,55
2020-04-10,13,31
2020-04-10,14,115
2020-04-10,15,226
2020-04-10,16,62
2020-04-10,17,46
2020-04-10,18,21
2020-04-10,19,72
2020-04-10,20,59
2020-04-10,21,126
2020-04-10,22,32
2020-04-10,23,25
2020-04-10,24,28
2020-04-10,25,43
2020-04-10,26,39
2020-04-10,27,38
2020-04-10,28,46
2020-04-10,29,14
2020-04-10,30,143
2020-04-10,31,52
2020-04-10,32,29
2020-04-11,01,13
2020-04-11,02,91
2020-04-11,03,10
2020-04-11,04,9
2020-04-11,05,45
2020-04-11,06,14
2020-04-11,07,49
2020-04-11,08,64
2020-04-11,09,243
2020-04-11,10,18
2020-04-11,11,113
2020-04-11,12,54
2020-04-11,13,33
2020-04-11,14,143
2020-04-11,15,250
2020-04-11,16,62
2020-04-11,17,51
2020-04-11,18,15
2020-04-11,19,56
2020-04-11,20,65
2020-04-11,21,138
2020-04-11,22,38
2020-04-11,23,21
2020-04-11,24,29
2020-04-11,25,59
2020-04-11,26,44
2020-04-11,27,30
2020-04-11,28,45
2020-04-11,29,17
2020-04-11,30,160
2020-04-11,31,36
2020-04-11,32,29
2020-04-12,01,17
2020-04-12,02,94
2020-04-12,03,17
2020-04-12,04,11
2020-04-12,05,33
2020-04-12,06,14
2020-04-12,07,59
2020-04-12,08,69
2020-04-12,09,234
2020-04-12,10,23
2020-04-12,11,97
2020-04-12,12,43
2020-04-12,13,36
2020-04-12,14,112
2020-04-12,15,233
2020-04-12,16,70
2020-04-12,17,41
2020-04-12,18,18
2020-04-12,19,59
2020-04-12,20,45
2020-04-12,21,157
2020-04-12,22,24
2020-04-12,23,17
2020-04-12,24,36
2020-04-12,25,58
2020-04-12,26,49
2020-04-12,27,43
2020-04-12,28,40
2020-04-12,29,15
2020-04-12,30,177
2020-04-12,31,42
2020-04-12,32,22
2020-04-13,01,16
2020-04-13,02,105
2020-04-13,03,11
2020-04-13,04,14
2020-04-13,05,44
2020-04-13,06,13
2020-04-13,07,87
2020-04-13,08,90
2020-04-13,09,259
2020-04-13,10,18
2020-04-13,11,89
2020-04-13,12,40
2020-04-13,13,42
2020-04-13,14,114
2020-04-13,15,289
2020-04-13,16,71
2020-04-13,17,46
2020-04-13,18,12
2020-04-13,19,69
2020-04-13,20,63
2020-04-13,21,150
2020-04-13,22,24
2020-04-13,23,19
2020-04-13,24,34
2020-04-13,25,41
2020-04-13,26,48
2020-04-13,27,37
2020-04-13,28,57
2020-04-13,29,9
2020-04-13,30,177
2020-04-13,31,47
2020-04-13,32,18
2020-04-14,01,19
2020-04-14,02,119
2020-04-14,03,9
2020-04-14,04,11
2020-04-14,05,47
2020-04-14,06,9
2020-04-14,07,62
2020-04-14,08,58
2020-04-14,09,261
2020-04-14,10,26
2020-04-14,11,97
2020-04-14,12,40
2020-04-14,13,40
2020-04-14,14,94
2020-04-14,15,253
2020-04-14,16,66
2020-04-14,17,40
2020-04-14,18,11
2020-04-14,19,88
2020-04-14,20,52
2020-04-14,21,131
2020-04-14,22,37
2020-04-14,23,32
2020-04-14,24,32
2020-04-14,25,37
2020-04-14,26,44
2020-04-14,27,42
2020-04-14,28,41
2020-04-14,29,14
2020-04-14,30,163
2020-04-14,31,47
2020-04-14,32,29
2020-04-15,01,14
2020-04-15,02,119
2020-04-15,03,9
2020-04-15,04,10
2020-04-15,05,46
2020-04-15,06,13
2020-04-15,07,68
2020-04-15,08,75
2020-04-15,09,247
2020-04-15,10,22
2020-04-15,11,93
2020-04-15,12,44
2020-04-15,13,44
2020-04-15,14,128
2020-04-15,15,270
2020-04-15,16,66
2020-04-15,17,47
2020-04-15,18,11
2020-04-15,19,62
2020-04-15,20,72
2020-04-15,21,158
2020-04-15,22,20
2020-04-15,23,25
2020-04-15,24,46
2020-04-15,25,52
2020-04-15,26,47
2020-04-15,27,37
2020-04-15,28,40
2020-04-15,29,23
2020-04-15,30,118
2020-04-15,31,40
2020-04-15,32,27
2020-04-16,01,24
2020-04-16,02,116
2020-04-16,03,9
2020-04-16,04,11
2020-04-16,05,41
2020-04-16,06,18
2020-04-16,07,60
2020-04-16,08,76
2020-04-16,09,253
2020-04-16,10,19
2020-04-16,11,111
2020-04-16,12,44
2020-04-16,13,47
2020-04-16,14,108
2020-04-16,15,260
2020-04-16,16,84
2020-04-16,17,27
2020-04-16,18,10
2020-04-16,19,59
2020-04-16,20,46
2020-04-16,21,128
2020-04-16,22,31
2020-04-16,23,17
2020-04-16,24,28
2020-04-16,25,43
2020-04-16,26,46
2020-04-16,27,35
2020-04-16,28,40
2020-04-16,29,12
2020-04-16,30,128
2020-04-16,31,49
2020-04-16,32,28
2020-04-17,01,11
2020-04-17,02,120
2020-04-17,03,15
2020-04-17,04,15
2020-04-17,05,48
2020-04-17,06,11
2020-04-17,07,50
2020-04-17,08,79
2020-04-17,09,247
2020-04-17,10,21
2020-04-17,11,108
2020-04-17,12,56
2020-04-17,13,37
2020-04-17,14,119
2020-04-17,15,273
2020-04-17,16,73
2020-04-17,17,55
2020-04-17,18,15
2020-04-17,19,96
2020-04-17,20,39
2020-04-17,21,118
2020-04-17,22,31
2020-04-17,23,25
2020-04-17,24,42
2020-04-17,25,37
2020-04-17,26,44
2020-04-17,27,36
2020-04-17,28,46
2020-04-17,29,14
2020-04-17,30,159
2020-04-17,31,38
2020-04-17,32,32
2020-04-18,01,18
2020-04-18,02,86
2020-04-18,03,13
2020-04-18,04,14
2020-04-18,05,46
2020-04-18,06,19
2020-04-18,07,42
2020-04-18,08,74
2020-04-18,09,250
2020-04-18,10,23
2020-04-18,11,106
2020-04-18,12,42
2020-04-18,13,39
2020-04-18,14,109
2020-04-18,15,267
2020-04-18,16,64
2020-04-18,17,36
2020-04-18,18,13
2020-04-18,19,75
2020-04-18,20,66
2020-04-18,21,135
2020-04-18,22,38
2020-04-18,23,23
2020-04-18,24,34
2020-04-18,25,53
2020-04-18,26,58
2020-04-18,27,49
2020-04-18,28,46
2020-04-18,29,15
2020-04-18,30,149
2020-04-18,31,38
2020-04-18,32,23
2020-04-19,01,17
2020-04-19,02,109
2020-04-19,03,5
2020-04-19,04,19
2020-04-19,05,61
2020-04-19,06,12
2020-04-19,07,70
2020-04-19,08,82
2020-04-19,09,306
2020-04-19,10,15
2020-04-19,11,112
2020-04-19,12,47
2020-04-19,13,52
2020-04-19,14,94
2020-04-19,15,293
2020-04-19,16,73
2020-04-19,17,55
2020-04-19,18,18
2020-04-19,19,80
2020-04-19,20,63
2020-04-19,21,150
2020-04-19,22,33
2020-04-19,23,32
2020-04-19,24,41
2020-04-19,25,56
2020-04-19,26,61
2020-04-19,27,53
2020-04-19,28,44
2020-04-19,29,21
2020-04-19,30,156
2020-04-19,31,47
2020-04-19,32,24
2020-04-20,01,18
2020-04-20,02,100
2020-04-20,03,7
2020-04-20,04,13
2020-04-20,05,43
2020-04-20,06,14
2020-04-20,07,68
2020-04-20,08,86
2020-04-20,09,299
2020-04-20,10,23
2020-04-20,11,95
2020-04-20,12,52
2020-04-20,13,40
2020-04-20,14,120
2020-04-20,15,326
2020-04-20,16,87
2020-04-20,17,52
2020-04-20,18,15
2020-04-20,19,86
2020-04-20,20,51
2020-04-20,21,145
2020-04-20,22,31
2020-04-20,23,34
2020-04-20,24,48
2020-04-20,25,46
2020-04-20,26,52
2020-04-20,27,48
2020-04-20,28,46
2020-04-20,29,15
2020-04-20,30,171
2020-04-20,31,40
2020-04-20,32,25
2020-04-21,01,15
2020-04-21,02,108
2020-04-21,03,11
2020-04-21,04,18
2020-04-21,05,42
2020-04-21,06,12
2020-04-21,07,61
2020-04-21,08,92
2020-04-21,09,349
2020-04-21,10,10
2020-04-21,11,122
2020-04-21,12,48
2020-04-21,13,50
2020-04-21,14,117
2020-04-21,15,293
2020-04-21,16,75
2020-04-21,17,40
2020-04-21,18,15
2020-04-21,19,85
2020-04-21,20,57
2020-04-21,21,125
2020-04-21,22,32
2020-04-21,23,25
2020-04-21,24,39
2020-04-21,25,58
2020-04-21,26,48
2020-04-21,27,54
2020-04-21,28,45
2020-04-21,29,19
2020-04-21,30,155
2020-04-21,31,48
2020-04-21,32,27
2020-04-22,01,19
2020-04-22,02,140
2020-04-22,03,11
2020-04-22,04,16
2020-04-22,05,44
2020-04-22,06,14
2020-04-22,07,52
2020-04-22,08,78
2020-04-22,09,311
2020-04-22,10,17
2020-04-22,11,112
2020-04-22,12,40
2020-04-22,13,50
2020-04-22,14,103
2020-04-22,15,312
2020-04-22,16,73
2020-04-22,17,64
2020-04-22,18,8
2020-04-22,19,85
2020-04-22,20,58
2020-04-22,21,146
2020-04-22,22,29
2020-04-22,23,32
2020-04-22,24,32
2020-04-22,25,35
2020-04-22,26,64
2020-04-22,27,63
2020-04-22,28,35
2020-04-22,29,25
2020-04-22,30,185
2020-04-22,31,38
2020-04-22,32,47
2020-04-23,01,15
2020-04-23,02,118
2020-04-23,03,7
2020-04-23,04,11
2020-04-23,05,46
2020-04-23,06,15
2020-04-23,07,62
2020-04-23,08,76
2020-04-23,09,327
2020-04-23,10,21
2020-04-23,11,89
2020-04-23,12,50
2020-04-23,13,40
2020-04-23,14,125
2020-04-23,15,357
2020-04-23,16,75
2020-04-23,17,55
2020-04-23,18,12
2020-04-23,19,66
2020-04-23,20,69
2020-04-23,21,157
2020-04-23,22,29
2020-04-23,23,35
2020-04-23,24,49
2020-04-23,25,59
2020-04-23,26,42
2020-04-23,27,65
2020-04-23,28,50
2020-04-23,29,12
2020-04-23,30,188
2020-04-23,31,55
2020-04-23,32,34
2020-04-24,01,15
2020-04-24,02,110
2020-04-24,03,16
2020-04-24,04,19
2020-04-24,05,45
2020-04-24,06,8
2020-04-24,07,63
2020-04-24,08,98
2020-04-24,09,372
2020-04-24,10,24
2020-04-24,11,121
2020-04-24,12,49
2020-04-24,13,42
2020-04-24,14,124
2020-04-24,15,355
2020-04-24,16,73
2020-04-24,17,51
2020-04-24,18,12
2020-04-24,19,72
2020-04-24,20,53
2020-04-24,21,148
2020-04-24,22,29
2020-04-24,23,36
2020-04-24,24,39
2020-04-24,25,39
2020-04-24,26,51
2020-04-24,27,60
2020-04-24,28,45
2020-04-24,29,23
2020-04-24,30,173
2020-04-24,31,56
2020-04-24,32,39
2020-04-25,01,28
2020-04-25,02,131
2020-04-25,03,6
2020-04-25,04,11
2020-04-25,05,37
2020-04-25,06,15
2020-04-25,07,45
2020-04-25,08,81
2020-04-25,09,407
2020-04-25,10,18
2020-04-25,11,117
2020-04-25,12,48
2020-04-25,13,50
2020-04-25,14,119
2020-04-25,15,386
2020-04-25,16,71
2020-04-25,17,60
2020-04-25,18,13
2020-04-25,19,74
2020-04-25,20,59
2020-04-25,21,131
2020-04-25,22,31
2020-04-25,23,36
2020-04-25,24,29
2020-04-25,25,54
2020-04-25,26,62
2020-04-25,27,58
2020-04-25,28,40
2020-04-25,29,21
2020-04-25,30,180
2020-04-25,31,48
2020-04-25,32,21
2020-04-26,01,12
2020-04-26,02,129
2020-04-26,03,14
2020-04-26,04,15
2020-04-26,05,33
2020-04-26,06,11
2020-04-26,07,75
2020-04-26,08,104
2020-04-26,09,432
2020-04-26,10,26
2020-04-26,11,87
2020-04-26,12,49
2020-04-26,13,48
2020-04-26,14,112
2020-04-26,15,408
2020-04-26,16,71
2020-04-26,17,51
2020-04-26,18,21
2020-04-26,19,69
2020-04-26,20,51
2020-04-26,21,145
2020-04-26,22,37
2020-04-26,23,34
2020-04-26,24,39
2020-04-26,25,42
2020-04-26,26,57
2020-04-26,27,59
2020-04-26,28,46
2020-04-26,29,20
2020-04-26,30,147
2020-04-26,31,55
2020-04-26,32,24
2020-04-27,01,19
2020-04-27,02,135
2020-04-27,03,12
2020-04-27,04,11
2020-04-27,05,47
2020-04-27,06,17
2020-04-27,07,80
2020-04-27,08,85
2020-04-27,09,444
2020-04-27,10,19
2020-04-27,11,72
2020-04-27,12,55
2020-04-27,13,35
2020-04-27,14,101
2020-04-27,15,412
2020-04-27,16,67
2020-04-27,17,59
2020-04-27,18,10
2020-04-27,19,77
2020-04-27,20,54
2020-04-27,21,138
2020-04-27,22,20
2020-04-27,23,38
2020-04-27,24,45
2020-04-27,25,53
2020-04-27,26,43
2020-04-27,27,38
2020-04-27,28,51
2020-04-27,29,33
2020-04-27,30,153
2020-04-27,31,36
2020-04-27,32,35
2020-04-28,01,19
2020-04-28,02,139
2020-04-28,03,14
2020-04-28,04,10
2020-04-28,05,44
2020-04-28,06,11
2020-04-28,07,76
2020-04-28,08,89
2020-04-28,09,497
2020-04-28,10,26
2020-04-28,11,89
2020-04-28,12,64
2020-04-28,13,37
2020-04-28,14,109
2020-04-28,15,442
2020-04-28,16,72
2020-04-28,17,58
2020-04-28,18,10
2020-04-28,19,71
2020-04-28,20,71
2020-04-28,21,140
2020-04-28,22,25
2020-04-28,23,33
2020-04-28,24,26
2020-04-28,25,46
2020-04-28,26,49
2020-04-28,27,55
2020-04-28,28,43
